Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Cluster_Label,prob_alive,predicted_purchases_12m,avg_order_value,clv_12m,clv_tier
12617,29,1,355.53,4,1,2,412,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,355.53,145.63,Bronze
12618,22,1,137.31,4,1,1,411,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,137.31,56.25,Bronze
12619,16,8,2945.56,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,6.54,368.2,15837.59,Platinum
12620,15,3,1303.41,4,3,4,434,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,2.16,434.47,6241.46,Gold
12621,2,20,12411.67,5,5,5,555,Champions,2,🏆 High Value Active,1.0,17.05,620.58,69308.85,Platinum
12622,232,1,162.1,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,162.1,66.4,Bronze
12623,276,1,269.1,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,269.1,110.23,Bronze
12624,106,2,569.13,2,2,3,223,Need Attention,0,❄️  Inactive / Lost,0.998,1.28,284.56,2502.56,Silver
12625,212,2,2413.82,1,2,5,125,Can't Lose Them,3,🟢 Promising Mid-Tier,0.9963,1.28,1206.91,10263.13,Platinum
12626,23,9,5954.48,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,7.42,661.61,32188.56,Platinum
12627,11,6,4082.53,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,4.79,680.42,21410.01,Platinum
12628,4,3,732.46,5,3,3,533,Loyal Customers,1,🟢 Promising Mid-Tier,0.9996,2.16,244.15,3545.35,Gold
12630,10,2,1030.88,5,2,4,524,New Customers,1,🟢 Promising Mid-Tier,0.9986,1.28,515.44,4452.51,Gold
12631,57,1,480.5,3,1,2,312,Promising,0,❄️  Inactive / Lost,1.0,0.41,480.5,196.83,Bronze
12633,59,4,1929.98,3,4,4,344,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,3.04,482.5,9678.92,Gold
12635,90,2,1509.18,2,2,4,224,Can't Lose Them,3,🟢 Promising Mid-Tier,0.9981,1.28,754.59,6467.27,Gold
12637,67,8,5823.9,3,5,5,355,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,6.54,727.99,31234.35,Platinum
12638,33,1,511.69,4,1,3,413,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,511.69,209.6,Bronze
12639,239,1,366.1,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,366.1,149.96,Bronze
12640,24,3,994.58,4,3,4,434,Loyal Customers,3,🟢 Promising Mid-Tier,0.9995,2.16,331.53,4782.95,Gold
12641,115,1,145.9,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,145.9,59.76,Bronze
12642,25,3,905.26,4,3,3,433,Loyal Customers,3,🟢 Promising Mid-Tier,0.9995,2.16,301.75,4361.15,Gold
12643,128,6,3041.64,2,5,5,255,At Risk,3,🟢 Promising Mid-Tier,0.999,4.79,506.94,15957.86,Platinum
12644,130,1,477.91,2,1,2,212,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,477.91,195.77,Bronze
12645,34,4,1631.18,3,4,4,344,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.04,407.8,8193.63,Gold
12646,5,2,1346.97,5,2,4,524,New Customers,1,🟢 Promising Mid-Tier,0.9987,1.28,673.48,5786.35,Gold
12647,22,12,3146.82,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,10.04,262.24,17309.05,Platinum
12648,155,1,300.05,2,1,2,212,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,300.05,122.91,Bronze
12649,107,3,569.51,2,3,3,233,At Risk,3,🟢 Promising Mid-Tier,0.9992,2.16,189.84,2774.66,Silver
12650,3,1,242.44,5,1,1,511,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,242.44,99.31,Bronze
12651,335,1,114.0,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,114.0,46.7,Bronze
12652,331,1,793.98,1,1,3,113,Need Attention,0,❄️  Inactive / Lost,1.0,0.41,793.98,325.24,Bronze
12653,149,2,2209.85,2,2,5,225,Can't Lose Them,3,🟢 Promising Mid-Tier,0.9975,1.28,1104.92,9416.06,Gold
12654,11,5,529.98,5,4,3,543,Loyal Customers,1,🟢 Promising Mid-Tier,0.9998,3.91,106.0,2794.16,Silver
12656,17,5,3619.17,4,4,5,445,Champions,2,🏆 High Value Active,0.9998,3.91,723.83,18625.6,Platinum
12657,11,4,1427.18,5,4,4,544,Champions,3,🟢 Promising Mid-Tier,0.9997,3.04,356.8,7179.43,Gold
12658,19,1,632.05,4,1,3,413,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,632.05,258.91,Bronze
12659,30,1,73.68,4,1,1,411,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,73.68,30.18,Bronze
12660,11,1,227.1,5,1,1,511,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,227.1,93.03,Bronze
12662,1,11,3543.78,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,9.17,322.16,19403.33,Platinum
12664,8,9,4391.88,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,7.42,487.99,23761.71,Platinum
12665,325,1,45.0,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,45.0,18.43,Bronze
12667,58,1,460.13,3,1,2,312,Promising,0,❄️  Inactive / Lost,1.0,0.41,460.13,188.48,Bronze
12668,12,4,3177.15,5,4,5,545,Champions,3,🟢 Promising Mid-Tier,0.9997,3.04,794.29,15883.5,Platinum
12669,151,2,1427.73,2,2,4,224,Can't Lose Them,3,🟢 Promising Mid-Tier,0.9974,1.28,713.86,6119.68,Gold
12670,10,5,2744.05,5,4,5,545,Champions,2,🏆 High Value Active,0.9998,3.91,548.81,14141.0,Platinum
12672,330,1,225.9,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,225.9,92.53,Bronze
12673,5,2,574.52,5,2,3,523,New Customers,1,🟢 Promising Mid-Tier,0.9987,1.28,287.26,2527.03,Silver
12674,39,4,1844.6,3,4,4,344,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.04,461.15,9254.95,Gold
12676,25,6,1091.39,4,5,4,454,Champions,3,🟢 Promising Mid-Tier,0.9998,4.79,181.9,5779.4,Gold
12678,42,10,16481.46,3,5,5,355,Loyal Customers,2,🏆 High Value Active,0.9998,8.29,1648.15,89511.22,Platinum
12679,59,4,951.02,3,4,4,344,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,3.04,237.76,4810.4,Gold
12680,1,4,790.81,5,4,3,543,Loyal Customers,1,🟢 Promising Mid-Tier,0.9998,3.04,197.7,4014.3,Gold
12681,15,22,12365.54,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,18.8,562.07,69219.28,Platinum
12682,4,31,11028.22,5,5,5,555,Champions,2,🏆 High Value Active,1.0,26.69,355.75,62182.46,Platinum
12683,4,14,7612.57,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,11.8,543.76,42044.8,Platinum
12684,8,6,2073.63,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,4.79,345.6,10912.41,Platinum
12685,28,6,2575.08,4,5,5,455,Champions,3,🟢 Promising Mid-Tier,0.9998,4.79,429.18,13532.18,Platinum
12686,372,1,71.14,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,71.14,29.14,Bronze
12688,114,1,4873.81,2,1,5,215,Can't Lose Them,3,🟢 Promising Mid-Tier,1.0,0.41,4873.81,1996.45,Silver
12689,26,2,1139.61,4,2,4,424,New Customers,3,🟢 Promising Mid-Tier,0.9985,1.28,569.8,4910.87,Gold
12690,206,1,335.01,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,335.01,137.23,Bronze
12691,28,5,927.8,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9998,3.91,185.56,4832.74,Gold
12693,127,4,711.91,2,4,3,243,At Risk,3,🟢 Promising Mid-Tier,0.9992,3.04,177.98,3619.72,Gold
12694,70,2,761.67,3,2,3,323,Potential Loyalists,3,🟢 Promising Mid-Tier,0.9983,1.28,380.84,3315.42,Gold
12695,7,4,582.1,5,4,3,543,Loyal Customers,1,🟢 Promising Mid-Tier,0.9998,3.04,145.52,2976.15,Silver
12697,29,3,757.59,4,3,3,433,Loyal Customers,3,🟢 Promising Mid-Tier,0.9995,2.16,252.53,3663.78,Gold
12700,8,4,4525.99,5,4,5,545,Champions,2,🏆 High Value Active,0.9997,3.04,1131.5,22592.63,Platinum
12701,80,2,725.71,2,2,3,223,Need Attention,3,🟢 Promising Mid-Tier,0.9982,1.28,362.86,3163.51,Gold
12702,20,1,201.0,4,1,1,411,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,201.0,82.34,Bronze
12703,71,1,265.55,3,1,2,312,Promising,0,❄️  Inactive / Lost,1.0,0.41,265.55,108.78,Bronze
12704,7,8,1740.84,5,5,4,554,Champions,2,🏆 High Value Active,0.9999,6.54,217.6,9390.75,Gold
12705,15,8,6382.29,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,6.54,797.79,34229.17,Platinum
12707,292,1,603.42,1,1,3,113,Need Attention,0,❄️  Inactive / Lost,1.0,0.41,603.42,247.18,Bronze
12708,30,10,2442.91,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,8.29,244.29,13330.74,Platinum
12709,15,15,9430.52,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,12.67,628.7,52202.62,Platinum
12710,97,3,1023.02,2,3,4,234,At Risk,3,🟢 Promising Mid-Tier,0.9992,2.16,341.01,4915.75,Gold
12712,29,13,3928.13,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,10.92,302.16,21663.89,Platinum
12713,1,1,794.55,5,1,3,513,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,794.55,325.47,Bronze
12714,9,5,4294.86,5,4,5,545,Champions,2,🏆 High Value Active,0.9998,3.91,858.97,22088.75,Platinum
12715,106,1,273.86,2,1,2,212,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,273.86,112.18,Bronze
12716,4,2,963.49,5,2,4,524,New Customers,1,🟢 Promising Mid-Tier,0.9987,1.28,481.74,4168.29,Gold
12717,151,2,830.98,2,2,3,223,Need Attention,0,❄️  Inactive / Lost,0.9974,1.28,415.49,3604.77,Gold
12718,71,1,202.25,3,1,1,311,Promising,0,❄️  Inactive / Lost,1.0,0.41,202.25,82.85,Bronze
12719,5,2,572.95,5,2,3,523,New Customers,1,🟢 Promising Mid-Tier,0.9987,1.28,286.48,2520.4,Silver
12720,3,25,5115.73,5,5,5,555,Champions,2,🏆 High Value Active,1.0,21.43,204.63,28763.51,Platinum
12721,32,6,2386.13,4,5,5,455,Champions,3,🟢 Promising Mid-Tier,0.9998,4.79,397.69,12544.71,Platinum
12722,85,4,979.63,2,4,4,244,At Risk,3,🟢 Promising Mid-Tier,0.9995,3.04,244.91,4952.09,Gold
12723,4,5,707.07,5,4,3,543,Loyal Customers,1,🟢 Promising Mid-Tier,0.9998,3.91,141.41,3701.77,Gold
12724,5,4,923.41,5,4,3,543,Loyal Customers,1,🟢 Promising Mid-Tier,0.9998,3.04,230.85,4673.81,Gold
12725,371,1,371.8,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,371.8,152.3,Bronze
12726,28,7,2411.1,4,5,5,455,Champions,3,🟢 Promising Mid-Tier,0.9998,5.66,344.44,12847.71,Platinum
12727,11,7,3440.7,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,5.66,491.53,18302.56,Platinum
12728,71,4,728.33,3,4,3,343,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,3.04,182.08,3702.74,Gold
12729,114,1,417.01,2,1,2,212,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,417.01,170.82,Bronze
12731,24,12,18751.91,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,10.04,1562.66,102782.84,Platinum
12732,180,1,218.26,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,218.26,89.41,Bronze
12733,234,1,383.95,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,383.95,157.28,Bronze
12734,353,1,110.4,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,110.4,45.22,Bronze
12735,315,2,689.57,1,2,3,123,Need Attention,0,❄️  Inactive / Lost,0.9896,1.27,344.78,2985.15,Silver
12736,333,1,144.0,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,144.0,58.99,Bronze
12738,372,1,137.35,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,137.35,56.26,Bronze
12739,99,1,975.54,2,1,4,214,Can't Lose Them,0,❄️  Inactive / Lost,1.0,0.41,975.54,399.61,Bronze
12740,64,1,427.6,3,1,2,312,Promising,0,❄️  Inactive / Lost,1.0,0.41,427.6,175.16,Bronze
12743,134,2,546.43,2,2,3,223,Need Attention,0,❄️  Inactive / Lost,0.9977,1.28,273.21,2406.12,Silver
12744,56,4,9120.39,3,4,5,345,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,3.04,2280.1,45438.5,Platinum
12747,2,11,4196.01,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,9.17,381.46,22961.0,Platinum
12748,1,206,32317.32,5,5,5,555,Champions,2,🏆 High Value Active,1.0,179.99,156.88,184763.26,Platinum
12749,4,5,4090.88,5,4,5,545,Champions,2,🏆 High Value Active,0.9998,3.91,818.18,21043.58,Platinum
12750,129,1,275.88,2,1,2,212,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,275.88,113.01,Bronze
12752,81,1,4366.78,2,1,5,215,Can't Lose Them,3,🟢 Promising Mid-Tier,1.0,0.41,4366.78,1788.75,Silver
12753,23,6,21429.39,4,5,5,455,Champions,2,🏆 High Value Active,0.9998,4.79,3571.56,112054.37,Platinum
12754,236,3,3010.74,1,3,5,135,At Risk,3,🟢 Promising Mid-Tier,0.9969,2.15,1003.58,14265.54,Platinum
12755,281,2,3811.95,1,2,5,125,Can't Lose Them,3,🟢 Promising Mid-Tier,0.9932,1.28,1905.98,16098.24,Platinum
12756,87,1,112.08,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,112.08,45.91,Bronze
12757,16,9,4199.2,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,7.42,466.58,22722.11,Platinum
12758,117,2,2791.59,2,2,5,225,Can't Lose Them,3,🟢 Promising Mid-Tier,0.9979,1.28,1395.8,11872.37,Platinum
12759,52,3,1411.44,3,3,4,334,Loyal Customers,3,🟢 Promising Mid-Tier,0.9994,2.16,470.48,6750.82,Gold
12762,8,2,1702.52,5,2,4,524,New Customers,1,🟢 Promising Mid-Tier,0.9986,1.28,851.26,7286.47,Gold
12763,138,2,494.08,2,2,3,223,Need Attention,0,❄️  Inactive / Lost,0.9976,1.28,247.04,2185.34,Silver
12764,317,1,1693.88,1,1,4,114,Can't Lose Them,0,❄️  Inactive / Lost,1.0,0.41,1693.88,693.86,Silver
12766,4,7,6457.63,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,5.66,922.52,34285.3,Platinum
12769,239,1,1143.6,1,1,4,114,Can't Lose Them,0,❄️  Inactive / Lost,1.0,0.41,1143.6,468.45,Bronze
12770,211,1,1351.45,1,1,4,114,Can't Lose Them,0,❄️  Inactive / Lost,1.0,0.41,1351.45,553.59,Silver
12772,60,1,752.47,3,1,3,313,Need Attention,0,❄️  Inactive / Lost,1.0,0.41,752.47,308.23,Bronze
12775,17,5,1281.04,4,4,4,444,Champions,3,🟢 Promising Mid-Tier,0.9998,3.91,256.21,6643.16,Gold
12778,20,6,693.23,4,5,3,453,Loyal Customers,3,🟢 Promising Mid-Tier,0.9998,4.79,115.54,3698.89,Gold
12779,38,8,3981.36,3,5,5,355,Loyal Customers,2,🏆 High Value Active,0.9998,6.54,497.67,21379.29,Platinum
12781,64,2,786.74,3,2,3,323,Potential Loyalists,3,🟢 Promising Mid-Tier,0.9983,1.28,393.37,3421.31,Gold
12782,5,5,1938.92,5,4,4,544,Champions,2,🏆 High Value Active,0.9998,3.91,387.78,10014.91,Platinum
12783,2,4,1295.87,5,4,4,544,Champions,2,🏆 High Value Active,0.9998,3.04,323.97,6526.44,Gold
12784,15,1,518.42,4,1,3,413,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,518.42,212.36,Bronze
12785,364,1,255.95,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,255.95,104.84,Bronze
12787,10,3,418.66,5,3,2,532,Need Attention,1,🟢 Promising Mid-Tier,0.9996,2.16,139.55,2063.42,Silver
12789,65,1,76.85,3,1,1,311,Promising,0,❄️  Inactive / Lost,1.0,0.41,76.85,31.48,Bronze
12790,192,1,294.92,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,294.92,120.81,Bronze
12791,374,1,177.6,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,177.6,72.75,Bronze
12792,257,1,344.54,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,344.54,141.13,Bronze
12793,335,2,461.48,1,2,2,122,Hibernating,0,❄️  Inactive / Lost,0.9857,1.27,230.74,2023.47,Silver
12794,53,2,860.41,3,2,3,323,Potential Loyalists,3,🟢 Promising Mid-Tier,0.9984,1.28,430.2,3732.33,Gold
12795,19,1,318.48,4,1,2,412,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,318.48,130.46,Bronze
12797,366,1,226.03,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,226.03,92.59,Bronze
12798,10,3,6977.04,5,3,5,535,Loyal Customers,2,🏆 High Value Active,0.9996,2.16,2325.68,33034.6,Platinum
12802,187,1,397.58,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,397.58,162.86,Bronze
12808,37,3,455.65,3,3,2,332,Potential Loyalists,1,🟢 Promising Mid-Tier,0.9995,2.16,151.88,2237.92,Silver
12809,178,1,405.31,2,1,2,212,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,405.31,166.03,Bronze
12811,262,2,458.85,1,2,2,122,Hibernating,0,❄️  Inactive / Lost,0.9944,1.28,229.42,2030.19,Silver
12812,45,1,229.64,3,1,1,311,Promising,0,❄️  Inactive / Lost,1.0,0.41,229.64,94.07,Bronze
12814,102,1,85.92,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,85.92,35.2,Bronze
12815,148,2,863.46,2,2,3,223,Need Attention,0,❄️  Inactive / Lost,0.9975,1.28,431.73,3741.81,Gold
12816,96,2,452.2,2,2,2,222,Hibernating,0,❄️  Inactive / Lost,0.9981,1.28,226.1,2009.71,Silver
12817,281,1,126.04,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,126.04,51.63,Bronze
12818,262,1,1182.08,1,1,4,114,Can't Lose Them,0,❄️  Inactive / Lost,1.0,0.41,1182.08,484.21,Bronze
12820,3,4,942.34,5,4,4,544,Champions,1,🟢 Promising Mid-Tier,0.9998,3.04,235.58,4767.99,Gold
12821,214,1,92.72,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,92.72,37.98,Bronze
12822,71,2,948.88,3,2,4,324,Potential Loyalists,3,🟢 Promising Mid-Tier,0.9983,1.28,474.44,4105.01,Gold
12823,75,5,1759.5,2,4,4,244,At Risk,3,🟢 Promising Mid-Tier,0.9996,3.91,351.9,9093.32,Gold
12824,60,1,397.12,3,1,2,312,Promising,0,❄️  Inactive / Lost,1.0,0.41,397.12,162.67,Bronze
12826,3,7,1474.72,5,5,4,554,Champions,2,🏆 High Value Active,0.9999,5.66,210.67,7887.83,Gold
12827,6,3,430.15,5,3,2,532,Need Attention,1,🟢 Promising Mid-Tier,0.9996,2.16,143.38,2117.7,Silver
12828,3,6,1018.71,5,5,4,554,Champions,2,🏆 High Value Active,0.9999,4.79,169.78,5399.86,Gold
12829,337,2,293.0,1,2,2,122,Hibernating,0,❄️  Inactive / Lost,0.9852,1.27,146.5,1321.09,Silver
12830,38,6,6814.64,3,5,5,355,Loyal Customers,3,🟢 Promising Mid-Tier,0.9998,4.79,1135.77,35684.43,Platinum
12831,262,1,215.05,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,215.05,88.09,Bronze
12832,32,2,383.03,4,2,2,422,New Customers,1,🟢 Promising Mid-Tier,0.9985,1.28,191.52,1718.8,Silver
12833,145,1,417.38,2,1,2,212,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,417.38,170.97,Bronze
12834,283,1,312.38,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,312.38,127.96,Bronze
12836,59,4,2612.86,3,4,5,345,Loyal Customers,3,🟢 Promising Mid-Tier,0.9996,3.04,653.22,13075.0,Platinum
12837,173,1,134.1,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,134.1,54.93,Bronze
12838,34,2,683.13,3,2,3,323,Potential Loyalists,1,🟢 Promising Mid-Tier,0.9985,1.28,341.56,2984.85,Silver
12839,3,14,5591.42,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,11.8,399.39,30901.11,Platinum
12840,144,4,2726.77,2,4,5,245,At Risk,3,🟢 Promising Mid-Tier,0.999,3.03,681.69,13633.01,Platinum
12841,5,25,4022.35,5,5,5,555,Champions,2,🏆 High Value Active,1.0,21.43,160.89,22631.05,Platinum
12842,70,2,1118.99,3,2,4,324,Potential Loyalists,3,🟢 Promising Mid-Tier,0.9983,1.28,559.5,4822.53,Gold
12843,66,8,1702.26,3,5,4,354,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,6.54,212.78,9182.26,Gold
12844,29,2,325.96,4,2,2,422,New Customers,1,🟢 Promising Mid-Tier,0.9985,1.28,162.98,1478.06,Silver
12845,267,4,354.09,1,4,2,142,Need Attention,0,❄️  Inactive / Lost,0.9919,3.01,88.52,1827.56,Silver
12847,22,1,871.54,4,1,3,413,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,871.54,357.01,Bronze
12849,31,2,1033.25,4,2,4,424,New Customers,3,🟢 Promising Mid-Tier,0.9985,1.28,516.62,4462.02,Gold
12851,97,1,135.18,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,135.18,55.37,Bronze
12852,295,1,311.55,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,311.55,127.62,Bronze
12853,135,6,1957.1,2,5,4,254,At Risk,3,🟢 Promising Mid-Tier,0.9989,4.78,326.18,10293.68,Platinum
12854,79,3,1324.5,2,3,4,234,At Risk,3,🟢 Promising Mid-Tier,0.9993,2.16,441.5,6339.58,Gold
12855,373,1,38.1,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,38.1,15.61,Bronze
12856,8,6,2179.93,5,5,5,555,Champions,2,🏆 High Value Active,0.9999,4.79,363.32,11467.89,Platinum
12857,211,2,1106.4,1,2,4,124,Can't Lose Them,0,❄️  Inactive / Lost,0.9963,1.28,553.2,4759.92,Gold
12863,52,1,521.2,3,1,3,313,Need Attention,0,❄️  Inactive / Lost,1.0,0.41,521.2,213.5,Bronze
12864,138,1,147.12,2,1,1,211,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,147.12,60.26,Bronze
12865,26,2,1568.23,4,2,4,424,New Customers,3,🟢 Promising Mid-Tier,0.9985,1.28,784.12,6719.22,Gold
12866,283,1,499.12,1,1,3,113,Need Attention,0,❄️  Inactive / Lost,1.0,0.41,499.12,204.45,Bronze
12867,26,7,4036.82,4,5,5,455,Champions,2,🏆 High Value Active,0.9998,5.66,576.69,21459.79,Platinum
12868,186,6,1607.06,1,5,4,154,At Risk,3,🟢 Promising Mid-Tier,0.9967,4.77,267.84,8447.94,Gold
12871,84,2,380.64,2,2,2,222,Hibernating,0,❄️  Inactive / Lost,0.9982,1.28,190.32,1708.12,Silver
12872,327,2,599.97,1,2,3,123,Need Attention,0,❄️  Inactive / Lost,0.9875,1.27,299.98,2605.02,Silver
12873,282,1,374.0,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,374.0,153.2,Bronze
12875,143,2,343.23,2,2,2,222,Hibernating,0,❄️  Inactive / Lost,0.9975,1.28,171.62,1549.4,Silver
12876,58,2,2053.02,3,2,5,325,Potential Loyalists,3,🟢 Promising Mid-Tier,0.9984,1.28,1026.51,8762.85,Gold
12877,4,12,1535.77,5,5,4,554,Champions,2,🏆 High Value Active,0.9999,10.04,127.98,8485.12,Gold
12878,236,2,854.99,1,2,3,123,Need Attention,0,❄️  Inactive / Lost,0.9955,1.28,427.5,3698.75,Gold
12879,45,3,573.22,3,3,3,333,Loyal Customers,3,🟢 Promising Mid-Tier,0.9995,2.16,191.07,2793.02,Silver
12881,276,1,298.0,1,1,2,112,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,298.0,122.07,Bronze
12882,9,2,1463.04,5,2,4,524,New Customers,1,🟢 Promising Mid-Tier,0.9986,1.28,731.52,6275.98,Gold
12883,25,4,703.47,4,4,3,443,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.04,175.87,3579.68,Gold
12884,88,1,309.05,2,1,2,212,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,309.05,126.6,Bronze
12885,63,3,1175.22,3,3,4,334,Loyal Customers,3,🟢 Promising Mid-Tier,0.9994,2.16,391.74,5635.2,Gold
12886,68,2,1378.4,3,2,4,324,Potential Loyalists,3,🟢 Promising Mid-Tier,0.9983,1.28,689.2,5916.77,Gold
12888,214,2,354.12,1,2,2,122,Hibernating,0,❄️  Inactive / Lost,0.9962,1.28,177.06,1593.13,Silver
12890,24,1,380.47,4,1,2,412,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,380.47,155.85,Bronze
12891,186,3,331.0,1,3,2,132,Need Attention,0,❄️  Inactive / Lost,0.9983,2.16,110.33,1647.33,Silver
12893,31,1,188.14,4,1,1,411,New Customers,1,🟢 Promising Mid-Tier,1.0,0.41,188.14,77.07,Bronze
12895,42,2,372.8,3,2,2,322,Potential Loyalists,1,🟢 Promising Mid-Tier,0.9985,1.28,186.4,1675.55,Silver
12897,205,2,216.5,1,2,1,121,Hibernating,0,❄️  Inactive / Lost,0.9964,1.28,108.25,1014.12,Silver
12901,9,28,17654.54,5,5,5,555,Champions,2,🏆 High Value Active,1.0,24.06,630.52,99316.66,Platinum
12902,265,1,138.68,1,1,1,111,Hibernating,0,❄️  Inactive / Lost,1.0,0.41,138.68,56.81,Bronze
12904,18,2,509.58,4,2,3,423,New Customers,1,🟢 Promising Mid-Tier,0.9986,1.28,254.79,2252.87,Silver
12906,12,5,2919.81,5,4,5,545,Champions,2,🏆 High Value Active,0.9998,3.91,583.96,15041.68,Platinum
12908,176,2,750.0,2,2,3,223,Need Attention,0,❄️  Inactive / Lost,0.997,1.28,375.0,3262.19,Gold
12909,40,5,2178.67,3,4,5,345,Loyal Customers,3,🟢 Promising Mid-Tier,0.9997,3.91,435.73,11242.65,Platinum
12910,23,8,3075.04,4,5,5,455,Champions,2,🏆 High Value Active,0.9999,6.54,384.38,16530.22,Platinum
12912,3,5,1662.3,5,4,4,544,Champions,2,🏆 High Value Active,0.9998,3.91,332.46,8597.28,Gold
12913,5,5,2483.63,5,4,5,545,Champions,2,🏆 High Value Active,0.9998,3.91,496.73,12806.5,Platinum
12915,149,2,363.65,2,2,2,222,Hibernating,0,❄️  Inactive / Lost,0.9975,1.28,181.82,1635.33,Silver
